class_index,category_id,name,common_name,kingdom,phylum,taxon_class,order,family,genus,specific_epithet,image_dir_name
1995,6563,Pseudopanax arboreus,five finger,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,arboreus,06563_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Pseudopanax_arboreus
1996,6577,Pittosporum tenuifolium,Kohuhu,Plantae,Tracheophyta,Magnoliopsida,Apiales,Pittosporaceae,Pittosporum,tenuifolium,06577_Plantae_Tracheophyta_Magnoliopsida_Apiales_Pittosporaceae_Pittosporum_tenuifolium
1997,6579,Ilex aquifolium,European holly,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,aquifolium,06579_Plantae_Tracheophyta_Magnoliopsida_Aquifoliales_Aquifoliaceae_Ilex_aquifolium
1998,6592,Achyrachaena mollis,Blow Wives,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achyrachaena,mollis,06592_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Achyrachaena_mollis
1999,6596,Adenophyllum porophylloides,San Felipe dogweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Adenophyllum,porophylloides,06596_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Adenophyllum_porophylloides
2000,6599,Ageratina havanensis,Shrubby boneset,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ageratina,havanensis,06599_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Ageratina_havanensis
2001,6600,Ageratum conyzoides,billygoat weed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ageratum,conyzoides,06600_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Ageratum_conyzoides
2002,6610,Ambrosia trifida,giant ragweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,trifida,06610_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Ambrosia_trifida
2003,6611,Anaphalioides bellidioides,New Zealand Everlastingflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalioides,bellidioides,06611_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Anaphalioides_bellidioides
2004,6631,Artemisia douglasiana,California mugwort,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,douglasiana,06631_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Artemisia_douglasiana
2005,6652,Bebbia juncea,sweetbush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bebbia,juncea,06652_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Bebbia_juncea
2006,6660,Bidens tripartita,Trifid bur-marigold,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,tripartita,06660_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Bidens_tripartita
2007,6675,Carlina vulgaris,Carline Thistle,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,vulgaris,06675_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Carlina_vulgaris
2008,6681,Centaurea montana,Perennial Cornflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,montana,06681_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Centaurea_montana
2009,6683,Centaurea phrygia,Wig Knapweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,phrygia,06683_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Centaurea_phrygia
2010,6700,Cirsium acaule,Dwarf Thistle,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,acaule,06700_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Cirsium_acaule
2011,6701,Cirsium altissimum,Tall Thistle,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,altissimum,06701_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Cirsium_altissimum
2012,6723,Coreopsis palmata,Prairie Coreopsis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Coreopsis,palmata,06723_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Coreopsis_palmata
2013,6731,Cotula coronopifolia,Brass Buttons,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cotula,coronopifolia,06731_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Cotula_coronopifolia
2014,6732,Crassocephalum crepidioides,redflower ragleaf,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crassocephalum,crepidioides,06732_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Crassocephalum_crepidioides
2015,6735,Cyanthillium cinereum,little ironweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cyanthillium,cinereum,06735_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Cyanthillium_cinereum
2016,6738,Dahlia coccinea,Red Dahlia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Dahlia,coccinea,06738_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Dahlia_coccinea
2017,6755,Elephantopus tomentosus,common elephant's-foot,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Elephantopus,tomentosus,06755_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Elephantopus_tomentosus
2018,6763,Erechtites hieraciifolius,fireweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erechtites,hieraciifolius,06763_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Erechtites_hieraciifolius
2019,6769,Erigeron annuus,annual fleabane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,annuus,06769_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Erigeron_annuus
2020,6786,Eupatorium cannabinum,hemp agrimony,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,cannabinum,06786_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Eupatorium_cannabinum
2021,6789,Eupatorium perfoliatum,common boneset,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,perfoliatum,06789_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Eupatorium_perfoliatum
2022,6797,Eutrochium maculatum,spotted Joe-Pye-weed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eutrochium,maculatum,06797_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Eutrochium_maculatum
2023,6815,Gutierrezia sarothrae,broom snakeweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gutierrezia,sarothrae,06815_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Gutierrezia_sarothrae
2024,6833,Helichrysum arenarium,Everlasting flower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,arenarium,06833_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Helichrysum_arenarium
2025,6835,Helminthotheca echioides,Bristly Ox-Tongue,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,echioides,06835_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Helminthotheca_echioides
2026,6836,Hemizonia congesta,Hayfield Tarweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hemizonia,congesta,06836_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Hemizonia_congesta
2027,6838,Heterotheca subaxillaris,Camphorweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Heterotheca,subaxillaris,06838_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Heterotheca_subaxillaris
2028,6848,Inula helenium,Elecampane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Inula,helenium,06848_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Inula_helenium
2029,6857,Jaumea carnosa,Marsh Jaumea,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jaumea,carnosa,06857_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Jaumea_carnosa
2030,6867,Lasthenia gracilis,common goldfields,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lasthenia,gracilis,06867_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Lasthenia_gracilis
2031,6868,Layia glandulosa,whitedaisy tidytips,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,glandulosa,06868_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Layia_glandulosa
2032,6871,Lepidospartum squamatum,California Broomsage,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lepidospartum,squamatum,06871_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Lepidospartum_squamatum
2033,6879,Liatris pycnostachya,prairie blazing star,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Liatris,pycnostachya,06879_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Liatris_pycnostachya
2034,6892,Melampodium leucanthum,blackfoot daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Melampodium,leucanthum,06892_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Melampodium_leucanthum
2035,6902,Nabalus altissimus,tall rattlesnakeroot,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Nabalus,altissimus,06902_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Nabalus_altissimus
2036,6914,Packera aurea,golden ragwort,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Packera,aurea,06914_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Packera_aurea
2037,6927,Perityle emoryi,Emory's rock daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Perityle,emoryi,06927_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Perityle_emoryi
2038,6928,Petasites albus,White Butterbur,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,albus,06928_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Petasites_albus
2039,6930,Petasites hybridus,Butterbur,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,hybridus,06930_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Petasites_hybridus
2040,6936,Pilosella caespitosa,meadow hawkweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,caespitosa,06936_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Pilosella_caespitosa
2041,6949,Porophyllum gracile,odora,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Porophyllum,gracile,06949_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Porophyllum_gracile
2042,6959,Rafinesquia neomexicana,desert chicory,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rafinesquia,neomexicana,06959_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Rafinesquia_neomexicana
2043,6960,Ratibida columnifera,upright prairie coneflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ratibida,columnifera,06960_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Ratibida_columnifera
2044,6969,Senecio ampullaceus,Texas ragwort,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,ampullaceus,06969_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Senecio_ampullaceus
2045,6985,Seriphium plumosum,Bankrupt Bush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Seriphium,plumosum,06985_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Seriphium_plumosum
2046,6987,Silphium integrifolium,prairie rosinweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,integrifolium,06987_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Silphium_integrifolium
2047,6993,Solidago altissima,late goldenrod,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,altissima,06993_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Solidago_altissima
2048,7000,Solidago juncea,early goldenrod,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,juncea,07000_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Solidago_juncea
2049,7003,Solidago ptarmicoides,white flat-topped goldenrod,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,ptarmicoides,07003_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Solidago_ptarmicoides
2050,7009,Solidago velutina,velvety goldenrod,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,velutina,07009_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Solidago_velutina
2051,7023,Symphyotrichum laeve,smooth blue aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,laeve,07023_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Symphyotrichum_laeve
2052,7024,Symphyotrichum lanceolatum,panicled aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,lanceolatum,07024_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Symphyotrichum_lanceolatum
2053,7027,Symphyotrichum novi-belgii,New York aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,novi-belgii,07027_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Symphyotrichum_novi-belgii
2054,7037,Tanacetum vulgare,tansy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,vulgare,07037_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tanacetum_vulgare
2055,7044,Thelesperma megapotamicum,rayless greenthread,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thelesperma,megapotamicum,07044_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Thelesperma_megapotamicum
2056,7045,Thymophylla pentachaeta,parralena,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thymophylla,pentachaeta,07045_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Thymophylla_pentachaeta
2057,7046,Tithonia diversifolia,Mexican sunflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,07046_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tithonia_diversifolia
2058,7049,Tragopogon porrifolius,oyster plant,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,porrifolius,07049_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tragopogon_porrifolius
2059,7065,Vernonia fasciculata,Smooth Ironweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Vernonia,fasciculata,07065_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_fasciculata
2060,7067,Vernonia missurica,Missouri Ironweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Vernonia,missurica,07067_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_missurica
2061,7068,Vernonia noveboracensis,New York ironweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Vernonia,noveboracensis,07068_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_noveboracensis
2062,7074,Xanthisma spinulosum,Cut-leaf Ironplant,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthisma,spinulosum,07074_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xanthisma_spinulosum
2063,7080,Youngia japonica,Oriental false hawksbeard,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Youngia,japonica,07080_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Youngia_japonica
2064,7083,Zinnia grandiflora,Rocky Mountain zinnia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Zinnia,grandiflora,07083_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Zinnia_grandiflora
2065,7085,Campanula aparinoides,Marsh Bellflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,aparinoides,07085_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_aparinoides
2066,7093,Campanula rapunculoides,Creeping Bellflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,rapunculoides,07093_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_rapunculoides
2067,7098,Campanulastrum americanum,American bellflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanulastrum,americanum,07098_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanulastrum_americanum
2068,7099,Hippobroma longiflora,Star of Bethlehem,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,longiflora,07099_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Hippobroma_longiflora
2069,7103,Lobelia cardinalis,cardinal flower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,cardinalis,07103_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_cardinalis
2070,7108,Lobelia pinifolia,Pine-leaved Lobelia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,pinifolia,07108_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_pinifolia
2071,7115,Triodanis perfoliata,clasping Venus's looking glass,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Triodanis,perfoliata,07115_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Triodanis_perfoliata
2072,7117,Wahlenbergia marginata,southern rockbell,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Wahlenbergia,marginata,07117_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Wahlenbergia_marginata
2073,7146,Eucrypta chrysanthemifolia,spotted hideseed,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Eucrypta,chrysanthemifolia,07146_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Eucrypta_chrysanthemifolia
2074,7149,Hackelia virginiana,stickseed,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Hackelia,virginiana,07149_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hackelia_virginiana
2075,7166,Mertensia ciliata,mountain bluebells,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Mertensia,ciliata,07166_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Mertensia_ciliata
2076,7178,Nemophila maculata,fivespot,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Nemophila,maculata,07178_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_maculata
2077,7181,Nemophila phacelioides,Texas baby blue eyes,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Nemophila,phacelioides,07181_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_phacelioides
2078,7186,Phacelia californica,California phacelia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,californica,07186_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_californica
2079,7187,Phacelia campanularia,Desert Blue Bells,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,campanularia,07187_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_campanularia
2080,7201,Pholistoma auritum,Fiesta Flower,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Pholistoma,auritum,07201_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pholistoma_auritum
2081,7207,Tiquilia palmeri,Palmer's crinklemat,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Tiquilia,palmeri,07207_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Tiquilia_palmeri
2082,7208,Tiquilia plicata,fan-leaved tiquilia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Tiquilia,plicata,07208_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Tiquilia_plicata
2083,7213,Alliaria petiolata,Jack-by-the-hedge,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,petiolata,07213_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Alliaria_petiolata
2084,7214,Arabidopsis lyrata,lyre-leaved rock cress,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,lyrata,07214_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Arabidopsis_lyrata
2085,7216,Armoracia rusticana,Horseradish,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Armoracia,rusticana,07216_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Armoracia_rusticana
2086,7222,Brassica rapa,field mustard,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,rapa,07222_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Brassica_rapa
2087,7224,Bunias orientalis,Warty-cabbage,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Bunias,orientalis,07224_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Bunias_orientalis
2088,7240,Caulanthus lasiophyllus,California mustard,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Caulanthus,lasiophyllus,07240_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Caulanthus_lasiophyllus
2089,7244,Descurainia sophia,flixweed,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Descurainia,sophia,07244_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Descurainia_sophia
2090,7250,Erysimum capitatum,western wallflower,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,capitatum,07250_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Erysimum_capitatum
2091,7252,Erysimum cheiri,Wallflower,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,cheiri,07252_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Erysimum_cheiri
2092,7254,Hirschfeldia incana,Shortpod Mustard,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hirschfeldia,incana,07254_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Hirschfeldia_incana
2093,7255,Lepidium campestre,field peppergrass,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,campestre,07255_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Lepidium_campestre
2094,7256,Lepidium densiflorum,Common Peppergrass,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,densiflorum,07256_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Lepidium_densiflorum
2095,7258,Lepidium draba,heart-podded hoary cress,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,draba,07258_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Lepidium_draba
2096,7272,Sinapis arvensis,Wild Mustard,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sinapis,arvensis,07272_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Sinapis_arvensis
2097,7277,Stanleya pinnata,prince's plume,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Stanleya,pinnata,07277_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Stanleya_pinnata
2098,7280,Thlaspi arvense,field penny-cress,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Thlaspi,arvense,07280_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Thlaspi_arvense
2099,7282,Turritis glabra,Tower Mustard,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Turritis,glabra,07282_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Turritis_glabra
