class_index,category_id,name,common_name,kingdom,phylum,taxon_class,order,family,genus,specific_epithet,image_dir_name
872,7515,Plumbago auriculata,Cape leadwort,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Plumbago,auriculata,07515_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Plumbaginaceae_Plumbago_auriculata
873,7521,Chorizanthe brevicornu,sagebrush chorizanthe,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Chorizanthe,brevicornu,07521_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Chorizanthe_brevicornu
874,7531,Eriogonum nudum,Naked Buckwheat,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,nudum,07531_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Eriogonum_nudum
875,7542,Muehlenbeckia complexa,maidenhair vine,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Muehlenbeckia,complexa,07542_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Muehlenbeckia_complexa
876,7548,Persicaria hydropiper,waterpepper,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,hydropiper,07548_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Persicaria_hydropiper
877,7562,Reynoutria sachalinensis,Giant Knotweed,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,sachalinensis,07562_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Reynoutria_sachalinensis
878,7648,Lonicera japonica,Japanese honeysuckle,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,japonica,07648_Plantae_Tracheophyta_Magnoliopsida_Dipsacales_Caprifoliaceae_Lonicera_japonica
879,7657,Scabiosa columbaria,Small Scabious,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Scabiosa,columbaria,07657_Plantae_Tracheophyta_Magnoliopsida_Dipsacales_Caprifoliaceae_Scabiosa_columbaria
880,7694,Impatiens noli-tangere,Touch-me-not Balsam,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,noli-tangere,07694_Plantae_Tracheophyta_Magnoliopsida_Ericales_Balsaminaceae_Impatiens_noli-tangere
881,7735,Erica imbricata,Salt-and-Pepper Heath,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Erica,imbricata,07735_Plantae_Tracheophyta_Magnoliopsida_Ericales_Ericaceae_Erica_imbricata
882,7771,Pyrola picta,white-veined wintergreen,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,picta,07771_Plantae_Tracheophyta_Magnoliopsida_Ericales_Ericaceae_Pyrola_picta
883,7803,Fouquieria splendens,ocotillo,Plantae,Tracheophyta,Magnoliopsida,Ericales,Fouquieriaceae,Fouquieria,splendens,07803_Plantae_Tracheophyta_Magnoliopsida_Ericales_Fouquieriaceae_Fouquieria_splendens
884,7833,Phlox paniculata,fall phlox,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Phlox,paniculata,07833_Plantae_Tracheophyta_Magnoliopsida_Ericales_Polemoniaceae_Phlox_paniculata
885,7859,Lysimachia quadrifolia,whorled loosestrife,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,quadrifolia,07859_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_quadrifolia
886,7881,Sarracenia alata,pale pitcherplant,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sarraceniaceae,Sarracenia,alata,07881_Plantae_Tracheophyta_Magnoliopsida_Ericales_Sarraceniaceae_Sarracenia_alata
887,7885,Sarracenia purpurea,purple pitcher plant,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sarraceniaceae,Sarracenia,purpurea,07885_Plantae_Tracheophyta_Magnoliopsida_Ericales_Sarraceniaceae_Sarracenia_purpurea
888,7938,Chamaecytisus ruthenicus,Chamaecytisus ruthenicus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecytisus,ruthenicus,07938_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Chamaecytisus_ruthenicus
889,7972,Hoffmannseggia microphylla,Wand Holdback,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hoffmannseggia,microphylla,07972_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Hoffmannseggia_microphylla
890,8003,Lupinus concinnus,bajada lupine,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,concinnus,08003_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lupinus_concinnus
891,8029,Mimosa pudica,Sensitive Plant,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,pudica,08029_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Mimosa_pudica
892,8034,Olneya tesota,ironwood,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Olneya,tesota,08034_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Olneya_tesota
893,8054,Psorothamnus spinosus,smoke tree,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Psorothamnus,spinosus,08054_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Psorothamnus_spinosus
894,8082,Tephrosia virginiana,goat's rue,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia,virginiana,08082_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Tephrosia_virginiana
895,8087,Trifolium aureum,large hop clover,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,aureum,08087_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Trifolium_aureum
896,8089,Trifolium depauperatum,cowbag clover,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,depauperatum,08089_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Trifolium_depauperatum
897,8102,Trifolium willdenovii,tomcat clover,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,willdenovii,08102_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Trifolium_willdenovii
898,8171,Quercus buckleyi,Buckley's oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,buckleyi,08171_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_buckleyi
899,8196,Quercus nigra,water oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,nigra,08196_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Quercus_nigra
900,8229,Amsonia tabernaemontana,eastern bluestar,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Amsonia,tabernaemontana,08229_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Amsonia_tabernaemontana
901,8232,Araujia sericifera,white bladderflower,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Araujia,sericifera,08232_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Araujia_sericifera
902,8244,Asclepias humistrata,Sandhill milkweed,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,humistrata,08244_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Asclepias_humistrata
903,8279,Parsonsia heterophylla,New Zealand jasmine,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Parsonsia,heterophylla,08279_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Apocynaceae_Parsonsia_heterophylla
904,8303,Gentiana linearis,Narrowleaf Gentian,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,linearis,08303_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Gentianaceae_Gentiana_linearis
905,8326,Coprosma foetidissima,Stinkwood,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coprosma,foetidissima,08326_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Rubiaceae_Coprosma_foetidissima
906,8330,Coprosma repens,Mirror bush,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coprosma,repens,08330_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Rubiaceae_Coprosma_repens
907,8359,Psychotria asiatica,Red Psychotria,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,asiatica,08359_Plantae_Tracheophyta_Magnoliopsida_Gentianales_Rubiaceae_Psychotria_asiatica
908,8386,Geranium sibiricum,Siberian Crane's-bill,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,sibiricum,08386_Plantae_Tracheophyta_Magnoliopsida_Geraniales_Geraniaceae_Geranium_sibiricum
909,8395,Avicennia germinans,black mangrove,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Avicennia,germinans,08395_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Acanthaceae_Avicennia_germinans
910,8459,Marrubium vulgare,white horehound,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,vulgare,08459_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Lamiaceae_Marrubium_vulgare
911,8475,Origanum vulgare,Oregano,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,vulgare,08475_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Lamiaceae_Origanum_vulgare
912,8511,Stachys floridana,Florida Hedgenettle,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,floridana,08511_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Lamiaceae_Stachys_floridana
913,8533,Utricularia gibba,humped bladderwort,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,gibba,08533_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Lentibulariaceae_Utricularia_gibba
914,8563,Aphyllon uniflorum,one-flowered cancer-root,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Aphyllon,uniflorum,08563_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Orobanchaceae_Aphyllon_uniflorum
915,8564,Bartsia alpina,Velvetbells,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Bartsia,alpina,08564_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Orobanchaceae_Bartsia_alpina
916,8588,Castilleja wightii,Wight's Paintbrush,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,wightii,08588_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Orobanchaceae_Castilleja_wightii
917,8595,Lathraea squamaria,Common Toothwort,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Lathraea,squamaria,08595_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Orobanchaceae_Lathraea_squamaria
918,8635,Bacopa monnieri,Herb-of-Grace,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Bacopa,monnieri,08635_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Bacopa_monnieri
919,8637,Chelone glabra,white turtlehead,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Chelone,glabra,08637_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Chelone_glabra
920,8654,Mecardonia procumbens,Yellow-flowered waterhyssop,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Mecardonia,procumbens,08654_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Mecardonia_procumbens
921,8662,Penstemon digitalis,foxglove beardtongue,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,digitalis,08662_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Penstemon_digitalis
922,8669,Penstemon procerus,Small-flower Beardtongue,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,procerus,08669_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Penstemon_procerus
923,8690,Veronica beccabunga,Brooklime,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,beccabunga,08690_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Veronica_beccabunga
924,8698,Veronica persica,Persian Speedwell,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,persica,08698_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Veronica_persica
925,8707,Veronicastrum virginicum,Culver's root,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronicastrum,virginicum,08707_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Plantaginaceae_Veronicastrum_virginicum
926,8774,Croton lindheimeri,Lindheimer's Doveweed,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,lindheimeri,08774_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Euphorbiaceae_Croton_lindheimeri
927,8797,Euphorbia marginata,snow-on-the-mountain,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,marginata,08797_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Euphorbiaceae_Euphorbia_marginata
928,8814,Jatropha dioica,Leatherstem,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,dioica,08814_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Euphorbiaceae_Jatropha_dioica
929,8858,Populus deltoides,eastern cottonwood,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,deltoides,08858_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Salicaceae_Populus_deltoides
930,8865,Salix alba,white willow,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,alba,08865_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Salicaceae_Salix_alba
931,8868,Salix caprea,goat willow,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,caprea,08868_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Salicaceae_Salix_caprea
932,8888,Viola blanda,sweet white violet,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,blanda,08888_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Violaceae_Viola_blanda
933,8889,Viola canadensis,Canada violet,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,canadensis,08889_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Violaceae_Viola_canadensis
934,8892,Viola hastata,Halberd-leaved violet,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,hastata,08892_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Violaceae_Viola_hastata
935,8910,Viola riviniana,common dog-violet,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,riviniana,08910_Plantae_Tracheophyta_Magnoliopsida_Malpighiales_Violaceae_Viola_riviniana
936,8944,Hibiscus denudatus,Rock Hibiscus,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,denudatus,08944_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Hibiscus_denudatus
937,8950,Hibiscus trionum,flower-of-an-hour,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,trionum,08950_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Hibiscus_trionum
938,8973,Sida ciliaris,bracted fanpetals,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,ciliaris,08973_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Sida_ciliaris
939,8985,Urena lobata,Caesar weed,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Urena,lobata,08985_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Urena_lobata
940,9022,Myrtus communis,myrtle,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrtus,communis,09022_Plantae_Tracheophyta_Magnoliopsida_Myrtales_Myrtaceae_Myrtus_communis
941,9029,Chylismia brevipes,yellow cups,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chylismia,brevipes,09029_Plantae_Tracheophyta_Magnoliopsida_Myrtales_Onagraceae_Chylismia_brevipes
942,9030,Chylismia claviformis,Browneyes,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chylismia,claviformis,09030_Plantae_Tracheophyta_Magnoliopsida_Myrtales_Onagraceae_Chylismia_claviformis
943,9065,Oenothera glazioviana,Large-flowered Evening-primrose,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,glazioviana,09065_Plantae_Tracheophyta_Magnoliopsida_Myrtales_Onagraceae_Oenothera_glazioviana
944,9077,Saltera sarcocolla,vliebos,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Penaeaceae,Saltera,sarcocolla,09077_Plantae_Tracheophyta_Magnoliopsida_Myrtales_Penaeaceae_Saltera_sarcocolla
945,9078,Brasenia schreberi,Watershield,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Cabombaceae,Brasenia,schreberi,09078_Plantae_Tracheophyta_Magnoliopsida_Nymphaeales_Cabombaceae_Brasenia_schreberi
946,9091,Oxalis acetosella,common woodsorrel,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,acetosella,09091_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_acetosella
947,9094,Oxalis debilis,Largeflower pink-sorrel,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,debilis,09094_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_debilis
948,9114,Hexastylis arifolia,little brown jug,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Hexastylis,arifolia,09114_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Hexastylis_arifolia
949,9118,Saururus cernuus,lizard's tail,Plantae,Tracheophyta,Magnoliopsida,Piperales,Saururaceae,Saururus,cernuus,09118_Plantae_Tracheophyta_Magnoliopsida_Piperales_Saururaceae_Saururus_cernuus
950,9146,Berberis repens,creeping mahonia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,repens,09146_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_repens
951,9160,Argemone munita,flatbud prickly poppy,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,munita,09160_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_munita
952,9181,Glaucium flavum,sea poppy,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Glaucium,flavum,09181_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Glaucium_flavum
953,9200,Actaea rubra,red baneberry,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Actaea,rubra,09200_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_rubra
954,9227,Clematis drummondii,old man's beard,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,drummondii,09227_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_drummondii
955,9228,Clematis lasiantha,Pipestem Clematis,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,lasiantha,09228_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_lasiantha
956,9231,Clematis paniculata,Puawhananga,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,paniculata,09231_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_paniculata
957,9254,Nigella damascena,love-in-a-mist,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Nigella,damascena,09254_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Nigella_damascena
958,9287,Xanthorhiza simplicissima,Shrub Yellowroot,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Xanthorhiza,simplicissima,09287_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Xanthorhiza_simplicissima
959,9306,Ficus aurea,Florida Strangler Fig,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,aurea,09306_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_aurea
960,9309,Ficus petiolaris,Petiolate Fig,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,petiolaris,09309_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_petiolaris
961,9313,Morus alba,white mulberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,alba,09313_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Morus_alba
962,9320,Ceanothus crassifolius,hoaryleaf ceanothus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,crassifolius,09320_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_crassifolius
963,9332,Ceanothus velutinus,Tobacco Brush,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,velutinus,09332_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_velutinus
964,9339,Frangula caroliniana,Carolina buckthorn,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,caroliniana,09339_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Frangula_caroliniana
965,9344,Rhamnus cathartica,common buckthorn,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,cathartica,09344_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_cathartica
966,9371,Comarum palustre,marsh cinquefoil,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Comarum,palustre,09371_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Comarum_palustre
967,9386,Fragaria virginiana,Virginia strawberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,virginiana,09386_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Fragaria_virginiana
968,9388,Geum aleppicum,Yellow Avens,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,aleppicum,09388_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_aleppicum
969,9404,Photinia serratifolia,Chinese Photinia,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Photinia,serratifolia,09404_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Photinia_serratifolia
970,9466,Rubus hispidus,swamp dewberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,hispidus,09466_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_hispidus
971,9481,Rubus ursinus,California Blackberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,ursinus,09481_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_ursinus
972,9482,Sanguisorba canadensis,Canadian burnet,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,canadensis,09482_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sanguisorba_canadensis
973,9495,Spiraea splendens,Mountain Spiraea,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,splendens,09495_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_splendens
974,9526,Phoradendron leucarpum,oak mistletoe,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Phoradendron,leucarpum,09526_Plantae_Tracheophyta_Magnoliopsida_Santalales_Santalaceae_Phoradendron_leucarpum
975,9531,Mangifera indica,Indian Mango,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,indica,09531_Plantae_Tracheophyta_Magnoliopsida_Sapindales_Anacardiaceae_Mangifera_indica
976,9540,Rhus ovata,sugar bush,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,ovata,09540_Plantae_Tracheophyta_Magnoliopsida_Sapindales_Anacardiaceae_Rhus_ovata
977,9563,Zanthoxylum fagara,Lime Prickly-ash,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,fagara,09563_Plantae_Tracheophyta_Magnoliopsida_Sapindales_Rutaceae_Zanthoxylum_fagara
